id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,indicateur_annulation,nombre_commandes_par_client,valeur_vie_client
CMD101909,2025-10-02,C0180,Abidjan,Maison,Produit_Maison_34,128.22,2,0.24,5.79,Virement,Instagram Ads,14.51,Livrée,194.8944,68.21303999999999,47.913039999999995,2025-10,0,0,18,3249.7093999999997
CMD101910,2025-12-17,C1847,Kinshasa,Maison,Produit_Maison_8,146.08,1,0.01,4.43,Paiement à la livraison,Email,0.52,Livrée,144.6192,50.61672,45.66672,2025-12,0,0,5,1645.7541
CMD101911,2025-09-08,C1491,Abidjan,Maison,Produit_Maison_27,162.8,1,0.16,2.12,Mobile Money,Instagram Ads,13.71,Livrée,136.752,47.8632,32.0332,2025-09,0,0,3,1369.3175999999999
CMD101912,2025-08-26,C0290,Abidjan,Électronique,Produit_Maison_16,123.41,2,0.18,8.88,Carte,Instagram Ads,13.3,Livrée,202.3924,30.35886,8.178859999999997,2025-08,0,0,21,3863.6962
CMD101913,2025-11-25,C1993,Lomé,Maison,Produit_Maison_48,111.93,2,0.22,2.27,Mobile Money,Instagram Ads,6.81,Livrée,174.6108,61.11378,52.03377999999999,2025-11,0,0,2,174.6108
CMD101914,2025-07-23,C0193,Douala,Beauté,Produit_Beauté_34,19.32,2,0.08,5.15,Paiement à la livraison,Instagram Ads,9.64,Livrée,35.5488,19.551840000000002,4.761840000000001,2025-07,0,0,21,5931.8199
CMD101916,2025-11-28,C0141,Kinshasa,Mode,Produit_Mode_38,43.15,3,0.3,6.13,Carte,Email,1.28,Livrée,90.61499999999998,40.77674999999999,33.36674999999999,2025-11,0,0,16,4016.8347
CMD101917,2025-11-11,C1708,Douala,Maison,Produit_Maison_37,116.11,3,0.1,7.56,Paiement à la livraison,Influenceur,19.53,Livrée,313.497,109.72395,82.63395,2025-11,0,0,3,973.1631
CMD101918,2025-09-27,C0004,Abidjan,Maison,Produit_Maison_30,155.78,2,0.28,3.23,Mobile Money,Instagram Ads,14.71,Livrée,224.32319999999999,78.51311999999999,60.57311999999998,2025-09,0,0,18,5408.97775
CMD101919,2025-12-22,C0148,Cotonou,Électronique,Produit_Électronique_20,349.69,3,0.28,4.29,Mobile Money,Instagram Ads,7.94,Livrée,755.3303999999999,113.29955999999999,101.06955999999998,2025-12,0,0,19,3703.8316999999997
CMD101920,2025-11-02,C0150,Libreville,Mode,Produit_Mode_14,34.45,3,0.05,6.82,Carte,Instagram Ads,8.31,Retournée,98.1825,44.182125000000006,29.052125000000004,2025-11,1,0,16,4210.5255
CMD101921,2025-09-11,C0252,Douala,Mode,Produit_Mode_1,44.72,1,0.09,8.18,Virement,Email,0.97,Annulée,0.0,0.0,-9.15,2025-09,0,1,15,5317.9956999999995
CMD101923,2025-09-11,C1028,Dakar,Mode,Produit_Mode_6,41.11,2,0.28,9.15,Mobile Money,Google Ads,3.25,Livrée,59.1984,26.63928,14.23928,2025-09,0,0,4,1486.0462
CMD101925,2025-08-26,C0181,Kinshasa,Mode,Produit_Mode_28,33.4,2,0.1,4.72,Paiement à la livraison,Email,0.5,Livrée,60.12,27.054,21.834,2025-08,0,0,15,3304.4656
CMD101926,2025-10-11,C0200,Cotonou,Électronique,Produit_Électronique_39,435.38,3,0.06,5.5,Virement,Email,1.33,Livrée,1227.7715999999998,184.16573999999997,177.33573999999996,2025-10,0,0,15,3408.7906
CMD101927,2025-09-18,C0223,Abidjan,Mode,Produit_Mode_38,26.21,2,0.2,3.06,Virement,Email,1.03,Livrée,41.93600000000001,18.871200000000005,14.781200000000005,2025-09,0,0,15,2534.2596000000003
CMD101928,2025-08-05,C0408,Kinshasa,Électronique,Produit_Électronique_36,393.25,2,0.01,9.51,Paiement à la livraison,Google Ads,6.14,Livrée,778.635,116.79525,101.14524999999999,2025-08,0,0,3,1609.1102999999998
CMD101929,2025-08-21,C0043,Abidjan,Mode,Produit_Mode_35,38.6,3,0.3,3.56,Paiement à la livraison,Instagram Ads,13.7,Livrée,81.06,36.477000000000004,19.217000000000002,2025-08,0,0,13,3864.3194
CMD101930,2025-08-16,C0223,Douala,Électronique,Produit_Électronique_45,667.78,1,0.15,6.17,Paiement à la livraison,Instagram Ads,10.84,Annulée,0.0,0.0,-17.009999999999998,2025-08,0,1,15,2534.2596000000003
CMD101931,2025-09-19,C0350,Douala,Électronique,Produit_Électronique_30,357.7,3,0.02,4.27,Paiement à la livraison,Google Ads,5.91,Livrée,1051.638,157.74569999999997,147.56569999999996,2025-09,0,0,17,5553.1116999999995
CMD101932,2025-10-16,C0944,Kinshasa,Mode,Produit_Mode_50,25.25,2,0.26,9.59,Carte,Google Ads,4.06,Retournée,37.37,16.816499999999998,3.1664999999999983,2025-10,1,0,3,375.58970000000005
CMD101933,2025-10-16,C0071,Abidjan,Électronique,Produit_Électronique_16,533.75,3,0.17,9.16,Virement,Instagram Ads,13.44,Livrée,1329.0375,199.35562499999997,176.75562499999998,2025-10,0,0,15,3212.6717
CMD101934,2025-11-26,C0065,Kinshasa,Électronique,Produit_Électronique_4,353.99,2,0.04,9.43,Virement,Google Ads,4.36,Livrée,679.6608,101.94912,88.15911999999999,2025-11,0,0,14,4267.8422
CMD101935,2025-10-09,C0343,Dakar,Beauté,Produit_Beauté_4,21.61,1,0.07,6.69,Paiement à la livraison,Google Ads,4.13,Retournée,20.097299999999997,11.053514999999999,0.2335149999999988,2025-10,1,0,15,4249.0031
CMD101936,2025-07-22,C0332,Abidjan,Électronique,Produit_Électronique_19,182.5,2,0.02,2.99,Carte,Email,1.38,Retournée,357.7,53.654999999999994,49.28499999999999,2025-07,1,0,19,4742.7018
CMD101937,2025-11-22,C0169,Brazzaville,Électronique,Produit_Électronique_48,556.63,2,0.23,2.51,Carte,Instagram Ads,9.12,Livrée,857.2102,128.58153,116.95152999999998,2025-11,0,0,17,4344.1344
CMD101938,2025-11-27,C1514,Abidjan,Mode,Produit_Mode_34,40.45,3,0.27,6.84,Mobile Money,Influenceur,15.89,Livrée,88.58550000000001,39.86347500000001,17.133475000000004,2025-11,0,0,4,517.0941
CMD101939,2025-08-06,C0253,Kinshasa,Maison,Produit_Maison_20,70.18,1,0.07,6.68,Mobile Money,Google Ads,5.97,Livrée,65.2674,22.843589999999995,10.193589999999997,2025-08,0,0,12,1398.81775
CMD101940,2025-12-08,C0003,Kinshasa,Électronique,Produit_Électronique_8,528.18,3,0.15,2.89,Mobile Money,Instagram Ads,10.83,Livrée,1346.859,202.02884999999998,188.30884999999998,2025-12,0,0,26,9516.0995
CMD101941,2025-07-18,C0309,Brazzaville,Beauté,Produit_Beauté_16,32.69,3,0.06,7.52,Carte,Email,0.88,Livrée,92.18579999999999,50.702189999999995,42.30218999999999,2025-07,0,0,17,5264.9116
CMD101942,2025-08-22,C0012,Kinshasa,Mode,Produit_Mode_26,47.08,2,0.07,7.52,Paiement à la livraison,Email,1.7,Livrée,87.5688,39.40596,30.18596,2025-08,0,0,19,5058.7638
CMD101943,2025-07-15,C0614,Abidjan,Électronique,Produit_Électronique_16,390.885,3,0.08,4.63,Mobile Money,Google Ads,7.32,Livrée,1078.8426,161.82638999999998,149.87639,2025-07,0,0,4,2177.9928
CMD101944,2025-11-17,C0313,Douala,Électronique,Produit_Électronique_28,503.49,1,0.1,9.83,Carte,Email,1.04,Livrée,453.141,67.97115,57.10115,2025-11,0,0,22,5876.8806
CMD101945,2025-08-07,C0378,Abidjan,Électronique,Produit_Électronique_11,179.89,2,0.06,2.95,Mobile Money,Google Ads,6.76,Retournée,338.19319999999993,50.728979999999986,41.018979999999985,2025-08,1,0,18,4181.8615
CMD101946,2025-11-08,C1119,Dakar,Maison,Produit_Maison_19,85.11,1,0.0,4.21,Paiement à la livraison,Google Ads,4.04,Livrée,85.11,29.7885,21.5385,2025-11,0,0,2,88.7045
CMD101947,2025-09-13,C1964,Dakar,Beauté,Produit_Beauté_43,25.83,1,0.08,4.5,Virement,Google Ads,7.41,Livrée,23.7636,13.069980000000001,1.159980000000001,2025-09,0,0,3,353.5508
CMD101948,2025-09-09,C0357,Kinshasa,Mode,Produit_Mode_27,53.9,3,0.13,8.52,Paiement à la livraison,Instagram Ads,9.14,Livrée,140.679,63.305550000000004,45.64555,2025-09,0,0,19,6393.9722
CMD101949,2025-10-17,C0145,Lomé,Beauté,Produit_Beauté_1,10.87,3,0.08,8.29,Paiement à la livraison,Instagram Ads,13.25,Livrée,30.0012,16.500660000000003,-5.039339999999996,2025-10,0,0,15,3866.2637
CMD101950,2025-11-26,C0330,Douala,Maison,Produit_Maison_3,144.86,2,0.09,4.87,Paiement à la livraison,Instagram Ads,12.6,Livrée,263.64520000000005,92.27582000000001,74.80582000000001,2025-11,0,0,24,4864.91155
CMD101951,2025-09-29,C0958,Dakar,Maison,Produit_Maison_18,156.68,3,0.04,3.51,Paiement à la livraison,Google Ads,7.78,Livrée,451.2384,157.93344,146.64344,2025-09,0,0,2,507.59340000000003
CMD101952,2025-07-03,C0732,Libreville,Électronique,Produit_Électronique_23,403.59,1,0.06,6.69,Mobile Money,Instagram Ads,10.33,Livrée,379.37459999999993,56.90618999999999,39.88618999999999,2025-07,0,0,2,1782.7518
CMD101953,2025-12-28,C0262,Kinshasa,Mode,Produit_Mode_23,35.52,2,0.26,3.69,Mobile Money,Influenceur,19.0,Retournée,52.5696,23.65632,0.9663199999999996,2025-12,1,0,14,4619.2657
CMD101954,2025-12-15,C0694,Kinshasa,Mode,Produit_Mode_18,30.95,2,0.1,9.1,Mobile Money,Instagram Ads,5.19,Livrée,55.71,25.0695,10.779500000000002,2025-12,0,0,4,2003.1005999999998
CMD101955,2025-12-16,C0201,Brazzaville,Beauté,Produit_Beauté_25,37.23,2,0.03,6.45,Paiement à la livraison,Google Ads,3.34,Livrée,72.22619999999999,39.72441,29.934409999999996,2025-12,0,0,15,5714.7548
CMD101956,2025-10-29,C0369,Kinshasa,Électronique,Produit_Mode_9,51.5,2,0.24,8.76,Virement,Instagram Ads,5.84,Livrée,78.28,11.741999999999999,-2.8580000000000005,2025-10,0,0,24,7385.9844
CMD101957,2025-12-26,C0297,Douala,Électronique,Produit_Électronique_5,554.28,2,0.16,2.18,Paiement à la livraison,Instagram Ads,6.1,Livrée,931.1904,139.67855999999998,131.39855999999997,2025-12,0,0,9,4121.0064999999995
CMD101958,2025-07-12,C0375,Abidjan,Mode,Produit_Mode_43,55.51,1,0.07,7.87,Carte,Google Ads,7.86,Livrée,51.6243,23.230935,7.5009349999999975,2025-07,0,0,17,2532.1169999999997
CMD101959,2025-07-28,C0347,Abidjan,Maison,Produit_Maison_50,112.44,3,0.19,3.12,Mobile Money,Instagram Ads,13.03,Livrée,273.2292,95.63022,79.48021999999999,2025-07,0,0,20,4794.5428999999995
CMD101960,2025-08-30,C0089,Dakar,Électronique,Produit_Électronique_49,351.01,1,0.06,6.47,Paiement à la livraison,Email,1.67,Livrée,329.94939999999997,49.49240999999999,41.35240999999999,2025-08,0,0,18,4906.7609
CMD101961,2025-10-16,C0126,Kinshasa,Mode,Produit_Mode_3,38.715,1,0.27,5.33,Carte,Google Ads,5.93,Livrée,28.261950000000002,12.717877500000002,1.4578775000000022,2025-10,0,0,14,5553.24415
CMD101962,2025-07-19,C0191,Lomé,Maison,Produit_Maison_12,131.02,1,0.05,5.01,Carte,Email,1.86,Livrée,124.46900000000001,43.56415,36.69415,2025-07,0,0,20,6259.221500000001
CMD101963,2025-09-21,C0230,Dakar,Maison,Produit_Maison_13,71.93,3,0.08,2.55,Mobile Money,Instagram Ads,12.13,Livrée,198.52680000000004,69.48438,54.80438,2025-09,0,0,14,6485.3816
CMD101964,2025-09-03,C0347,Abidjan,Maison,Produit_Maison_48,119.75,1,0.28,2.2,Mobile Money,Instagram Ads,5.18,Livrée,86.22,30.176999999999996,22.796999999999997,2025-09,0,0,20,4794.5428999999995
CMD101965,2025-08-11,C0270,Dakar,Électronique,Produit_Électronique_6,387.52,1,0.05,5.59,Mobile Money,Email,0.89,Livrée,368.14399999999995,55.22159999999999,48.74159999999999,2025-08,0,0,12,2790.1185
CMD101966,2025-11-27,C0342,Kinshasa,Électronique,Produit_Électronique_9,467.7,1,0.02,8.04,Carte,Google Ads,6.68,Retournée,458.346,68.75189999999999,54.03189999999999,2025-11,1,0,8,3080.7073
CMD101967,2025-07-02,C0208,Dakar,Mode,Produit_Mode_22,44.67,1,0.12,3.04,Carte,Google Ads,7.52,Livrée,39.3096,17.689320000000002,7.129320000000003,2025-07,0,0,20,3644.9528
CMD101968,2025-08-17,C1961,Kinshasa,Beauté,Produit_Beauté_13,20.81,3,0.1,2.76,Paiement à la livraison,Instagram Ads,8.67,Livrée,56.187,30.90285,19.47285,2025-08,0,0,4,997.0574
CMD101969,2025-08-23,C0242,Cotonou,Électronique,Produit_Électronique_40,487.8,3,0.09,3.59,Virement,Instagram Ads,6.23,Livrée,1331.6940000000002,199.75410000000002,189.93410000000003,2025-08,0,0,16,7257.4621
CMD101970,2025-11-21,C1641,Douala,Électronique,Produit_Électronique_41,421.69,3,0.06,6.97,Paiement à la livraison,Google Ads,5.55,Annulée,0.0,0.0,-12.52,2025-11,0,1,3,371.90700000000004
CMD101971,2025-10-05,C1165,Abidjan,Beauté,Produit_Beauté_7,19.07,1,0.17,2.96,Virement,Instagram Ads,13.17,Livrée,15.8281,8.705455,-7.424544999999999,2025-10,0,0,2,81.8089
CMD101972,2025-07-31,C0026,Kinshasa,Maison,Produit_Maison_2,155.05,2,0.03,9.97,Virement,Google Ads,6.85,Livrée,300.797,105.27895000000001,88.45895000000002,2025-07,0,0,23,4546.795
CMD101973,2025-08-27,C0593,Libreville,Électronique,Produit_Électronique_25,468.89,1,0.04,3.11,Virement,Influenceur,5.84,Livrée,450.13439999999997,67.52015999999999,58.57015999999999,2025-08,0,0,3,541.5868
CMD101974,2025-12-28,C0080,Dakar,Beauté,Produit_Beauté_35,23.94,3,0.23,5.47,Carte,Instagram Ads,6.03,Livrée,55.30140000000001,30.415770000000006,18.915770000000006,2025-12,0,0,17,4224.6612000000005
CMD101975,2025-11-25,C0265,Lomé,Maison,Produit_Maison_26,60.77,1,0.3,3.77,Virement,Instagram Ads,14.5,Livrée,42.539,14.88865,-3.3813499999999994,2025-11,0,0,12,3015.8289
CMD101976,2025-12-06,C0357,Kinshasa,Maison,Produit_Maison_17,137.25,2,0.06,5.37,Paiement à la livraison,Influenceur,12.72,Livrée,258.03,90.31049999999999,72.22049999999999,2025-12,0,0,19,6393.9722
CMD101977,2025-12-15,C0173,Dakar,Beauté,Produit_Beauté_22,34.5,3,0.01,4.5,Mobile Money,Google Ads,5.45,Livrée,102.465,56.35575000000001,46.405750000000005,2025-12,0,0,19,4717.75985
CMD101978,2025-07-16,C0280,Dakar,Mode,Produit_Mode_49,45.06,3,0.06,8.77,Virement,Instagram Ads,5.16,Livrée,127.0692,57.18114,43.25114000000001,2025-07,0,0,21,5441.785
CMD101979,2025-12-17,C0127,Dakar,Beauté,Produit_Beauté_37,28.33,2,0.07,5.4,Carte,Google Ads,7.05,Livrée,52.693799999999996,28.98159,16.531589999999998,2025-12,0,0,14,3056.8015
CMD101980,2025-12-04,C1567,Dakar,Beauté,Produit_Beauté_5,27.43,1,0.27,5.98,Virement,Instagram Ads,7.4,Livrée,20.023899999999998,11.013145,-2.366855000000001,2025-12,0,0,3,191.01850000000002
CMD101981,2025-10-15,C0313,Brazzaville,Électronique,Produit_Électronique_9,410.93,2,0.2,6.67,Paiement à la livraison,Instagram Ads,10.96,Livrée,657.488,98.62320000000001,80.9932,2025-10,0,0,22,5876.8806
CMD101982,2025-09-08,C0213,Cotonou,Mode,Produit_Mode_42,23.74,3,0.24,2.47,Mobile Money,Influenceur,16.27,Retournée,54.1272,24.35724,5.6172400000000025,2025-09,1,0,19,4882.9479
CMD101983,2025-09-28,C0155,Libreville,Beauté,Produit_Beauté_2,29.93,2,0.14,4.81,Mobile Money,Instagram Ads,9.77,Livrée,51.4796,28.31378,13.733780000000003,2025-09,0,0,17,4360.2110999999995
CMD101984,2025-07-15,C0100,Kinshasa,Maison,Produit_Maison_44,180.91,1,0.08,3.87,Paiement à la livraison,Google Ads,3.9,Livrée,166.4372,58.25301999999999,50.483019999999996,2025-07,0,0,19,5604.1664
CMD101985,2025-12-23,C1131,Dakar,Électronique,Produit_Maison_50,112.54,1,0.3,8.14,Paiement à la livraison,Instagram Ads,13.24,Livrée,78.778,11.8167,-9.5633,2025-12,0,0,2,269.954
CMD101986,2025-10-05,C0880,Lomé,Mode,Produit_Mode_8,27.66,2,0.24,8.92,Mobile Money,Instagram Ads,12.52,Livrée,42.0432,18.91944,-2.520559999999998,2025-10,0,0,5,2635.2909
CMD101987,2025-10-21,C0315,Abidjan,Beauté,Produit_Beauté_23,22.73,2,0.17,9.49,Virement,Instagram Ads,14.74,Livrée,37.7318,20.75249,-3.4775099999999988,2025-10,0,0,22,6976.995800000001
CMD101988,2025-08-19,C0029,Dakar,Électronique,Produit_Électronique_38,633.59,1,0.18,8.71,Carte,Instagram Ads,11.45,Livrée,519.5438,77.93157000000001,57.77157000000001,2025-08,0,0,12,4340.956099999999
CMD101990,2025-09-02,C0156,Abidjan,Électronique,Produit_Électronique_12,360.8,2,0.01,3.57,Paiement à la livraison,Email,0.57,Retournée,714.384,107.1576,103.01760000000002,2025-09,1,0,23,7029.902
CMD101991,2025-09-11,C0179,Kinshasa,Mode,Produit_Mode_19,39.07,1,0.11,2.35,Mobile Money,Influenceur,16.5,Livrée,34.7723,15.647535000000001,-3.2024649999999983,2025-09,0,0,17,4706.4791000000005
CMD101992,2025-08-03,C0980,Douala,Beauté,Produit_Beauté_17,40.48,3,0.06,2.23,Carte,Influenceur,14.14,Livrée,114.1536,62.78448,46.414480000000005,2025-08,0,0,2,230.4894
CMD101993,2025-11-17,C0361,Dakar,Mode,Produit_Mode_15,36.3,1,0.14,6.47,Virement,Instagram Ads,14.18,Livrée,31.217999999999996,14.048099999999998,-6.601900000000001,2025-11,0,0,11,3186.2242
CMD101994,2025-10-22,C1928,Douala,Mode,Produit_Mode_34,30.15,2,0.24,7.33,Mobile Money,Instagram Ads,8.87,Livrée,45.827999999999996,20.6226,4.422599999999999,2025-10,0,0,3,194.8512
CMD101995,2025-09-07,C0277,Dakar,Électronique,Produit_Mode_23,65.14,3,0.16,2.02,Carte,Email,1.83,Livrée,164.1528,24.62292,20.77292,2025-09,0,0,13,4696.1901
CMD101996,2025-10-14,C1273,Kinshasa,Mode,Produit_Mode_14,29.52,1,0.15,2.1,Carte,Google Ads,5.38,Livrée,25.092,11.2914,3.8114,2025-10,0,0,4,185.9294
CMD101997,2025-08-05,C1066,Cotonou,Beauté,Produit_Beauté_8,15.89,2,0.17,7.45,Mobile Money,Instagram Ads,7.34,Livrée,26.377399999999998,14.50757,-0.2824300000000006,2025-08,0,0,7,2345.8107
CMD101998,2025-10-04,C1613,Kinshasa,Maison,Produit_Maison_45,144.37,3,0.07,8.63,Mobile Money,Influenceur,10.67,Livrée,402.7923,140.977305,121.677305,2025-10,0,0,4,1437.0203000000001
CMD101999,2025-10-21,C0929,Abidjan,Mode,Produit_Mode_32,13.64,1,0.16,2.23,Carte,Influenceur,4.72,Livrée,11.4576,5.15592,-1.7940799999999997,2025-10,0,0,1,11.4576
CMD102000,2025-07-09,C0301,Abidjan,Mode,Produit_Mode_4,46.95,3,0.1,9.23,Carte,Google Ads,4.12,Livrée,126.76500000000003,57.04425000000001,43.69425000000002,2025-07,0,0,12,2665.5602
CMD102001,2025-09-10,C0786,Libreville,Électronique,Produit_Électronique_25,434.04,2,0.01,5.75,Paiement à la livraison,Email,0.77,Livrée,859.3992000000001,128.90988000000002,122.38988000000002,2025-09,0,0,3,1850.9772
CMD102002,2025-10-22,C0105,Kinshasa,Électronique,Produit_Électronique_43,428.91,1,0.1,6.23,Carte,Email,1.66,Livrée,386.019,57.90285,50.01285,2025-10,0,0,20,2930.5995
CMD102003,2025-09-17,C0390,Abidjan,Électronique,Produit_Électronique_39,333.57,1,0.09,8.86,Carte,Google Ads,3.3,Livrée,303.5487,45.532305,33.372305000000004,2025-09,0,0,17,5984.2642
CMD102004,2025-09-25,C1858,Dakar,Beauté,Produit_Beauté_49,13.3,2,0.16,6.41,Mobile Money,Instagram Ads,14.5,Livrée,22.344,12.289200000000001,-8.6208,2025-09,0,0,4,1324.9447
CMD102005,2025-07-08,C0318,Douala,Maison,Produit_Maison_7,129.74,3,0.01,8.0,Carte,Google Ads,6.66,Livrée,385.3278,134.86473,120.20473000000001,2025-07,0,0,16,7399.414199999999
CMD102006,2025-11-19,C0369,Kinshasa,Mode,Produit_Mode_35,37.35,3,0.25,3.71,Virement,Influenceur,19.6,Livrée,84.03750000000001,37.816875,14.506875,2025-11,0,0,24,7385.9844
CMD102007,2025-10-27,C0368,Abidjan,Électronique,Produit_Électronique_11,565.22,1,0.08,8.78,Virement,Google Ads,3.45,Livrée,520.0024000000001,78.00036000000001,65.77036000000001,2025-10,0,0,26,5566.4648
CMD102008,2025-10-06,C0121,Lomé,Électronique,Produit_Électronique_18,319.0,1,0.07,2.49,Carte,Instagram Ads,6.38,Retournée,296.66999999999996,44.500499999999995,35.63049999999999,2025-10,1,0,16,4901.8297
CMD102009,2025-12-22,C0175,Dakar,Mode,Produit_Mode_22,44.505,2,0.09,2.6,Virement,Email,1.52,Livrée,80.99910000000001,36.44959500000001,32.329595000000005,2025-12,0,0,10,3058.3149999999996
CMD102010,2025-11-24,C0315,Kinshasa,Mode,Produit_Mode_43,42.85,3,0.21,2.94,Virement,Influenceur,15.22,Livrée,101.55450000000002,45.69952500000001,27.539525000000012,2025-11,0,0,22,6976.995800000001
CMD102011,2025-09-03,C1659,Kinshasa,Électronique,Produit_Électronique_8,459.78,2,0.02,5.36,Carte,Influenceur,7.06,Livrée,901.1687999999999,135.17531999999997,122.75531999999995,2025-09,0,0,4,2331.5517999999997
CMD102012,2025-09-17,C0164,Dakar,Mode,Produit_Mode_29,46.78,1,0.13,4.21,Mobile Money,Email,1.92,Livrée,40.6986,18.31437,12.18437,2025-09,0,0,14,2104.5707
CMD102013,2025-10-27,C0004,Cotonou,Électronique,Produit_Électronique_31,373.19,2,0.04,8.26,Virement,Google Ads,7.5,Livrée,716.5247999999999,107.47871999999998,91.71871999999998,2025-10,0,0,18,5408.97775
CMD102014,2025-12-11,C0446,Libreville,Maison,Produit_Maison_18,120.17,1,0.1,6.52,Carte,Google Ads,3.19,Livrée,108.153,37.85355,28.143549999999998,2025-12,0,0,3,168.47820000000002
CMD102015,2025-12-04,C0032,Abidjan,Maison,Produit_Maison_50,119.94,3,0.1,5.34,Virement,Email,1.64,Livrée,323.838,113.3433,106.3633,2025-12,0,0,14,2811.1597
CMD102016,2025-09-09,C0253,Douala,Électronique,Produit_Électronique_40,245.7,2,0.05,8.95,Mobile Money,Google Ads,7.76,Livrée,466.83,70.02449999999999,53.31449999999999,2025-09,0,0,12,1398.81775
CMD102017,2025-12-15,C0058,Kinshasa,Mode,Produit_Mode_44,31.29,1,0.23,3.3,Mobile Money,Google Ads,3.72,Livrée,24.0933,10.841985,3.8219849999999993,2025-12,0,0,10,2844.32645
CMD102018,2025-11-07,C1187,Kinshasa,Maison,Produit_Maison_4,95.31,2,0.1,3.26,Mobile Money,Instagram Ads,12.19,Livrée,171.55800000000002,60.045300000000005,44.59530000000001,2025-11,0,0,4,1556.7937
CMD102019,2025-12-30,C1997,Douala,Maison,Produit_Maison_35,147.94,3,0.22,9.37,Virement,Instagram Ads,12.18,Livrée,346.1796,121.16286,99.61285999999998,2025-12,0,0,3,1620.3755999999998
CMD102020,2025-12-31,C0120,Abidjan,Électronique,Produit_Électronique_33,361.58,1,0.01,9.65,Carte,Google Ads,7.31,Livrée,357.9642,53.69463,36.734629999999996,2025-12,0,0,29,9542.2145
CMD102021,2025-10-22,C0039,Abidjan,Électronique,Produit_Électronique_37,445.93,1,0.1,6.09,Virement,Instagram Ads,11.24,Livrée,401.337,60.20054999999999,42.87054999999999,2025-10,0,0,18,4204.148649999999
CMD102022,2025-10-04,C1394,Lomé,Mode,Produit_Mode_19,15.74,3,0.27,6.47,Paiement à la livraison,Email,1.79,Livrée,34.4706,15.511769999999999,7.25177,2025-10,0,0,4,123.21289999999999
CMD102023,2025-08-06,C0310,Douala,Mode,Produit_Mode_42,32.1,3,0.14,4.97,Paiement à la livraison,Instagram Ads,5.63,Livrée,82.81800000000001,37.268100000000004,26.668100000000006,2025-08,0,0,25,6182.3563
CMD102024,2025-10-04,C0150,Abidjan,Maison,Produit_Maison_24,125.47,2,0.08,3.29,Mobile Money,Email,0.81,Livrée,230.8648,80.80268,76.70267999999999,2025-10,0,0,16,4210.5255
CMD102025,2025-07-12,C0076,Abidjan,Électronique,Produit_Électronique_7,393.52,3,0.26,4.46,Carte,Instagram Ads,5.87,Livrée,873.6143999999999,131.04216,120.71216,2025-07,0,0,18,4871.1402
CMD102026,2025-12-03,C0160,Kinshasa,Électronique,Produit_Électronique_14,479.71,3,0.04,2.63,Virement,Google Ads,5.95,Livrée,1381.5647999999999,207.23471999999998,198.65472,2025-12,0,0,10,3550.7378
CMD102027,2025-10-05,C0066,Abidjan,Mode,Produit_Mode_25,43.34,1,0.29,6.58,Mobile Money,Google Ads,4.96,Livrée,30.7714,13.84713,2.30713,2025-10,0,0,14,1190.7742
